country_origin,hs_code,hs_description,period_value,ytd_value,share_of_total,period_value_teu,ytd_value_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,share_of_total_shipment,period_value_container,ytd_value_container,share_of_total_container,period_value_vrac,ytd_value_vrac,share_of_total_vrac
USA,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,97095.54000000001,97095.54000000001,0.002372998734002208,10.0,10.0,0.009854546887934093,2,2,0.004605960112385427,5,5,0.008509479560230097,0,0,0.0
USA,0406,Cheese and curd,259882.41,259882.41,0.006351482569842474,28.0,28.0,0.02759273128621546,16,16,0.03684768089908341,14,14,0.02382654276864427,2,2,0.016026925234393783
USA,0602,"Plants, live; n.e.c. in heading no. 0601, (including their roots) cuttings and slips; mushroom spawn",52.0,52.0,1.2708712899492068e-06,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
USA,0603,"Flowers; cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared",14909.0,14909.0,0.000364373462727937,0.0,0.0,0.0,37,37,0.08521026207913039,0,0,0.0,37,37,0.29649811683628496
USA,0702,Meat and edible meat offal,146333.31,146333.31,0.003576361585427638,8.0,8.0,0.007883637510347274,8,8,0.018423840449541706,8,8,0.013615167296368155,0,0,0.0
USA,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",1274189.5100000002,1274189.5100000002,0.031140978196412462,92.0,92.0,0.09066183136899365,35,35,0.08060430196674497,52,52,0.08849858742639301,0,0,0.0
USA,0713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",3412331.6,3412331.6,0.08339681273512387,166.0,166.0,0.16358547833970594,37,37,0.08521026207913039,154,154,0.262091970455087,0,0,0.0
USA,0806,Grapes; fresh or dried,11634.19,11634.19,0.00028433765486181084,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,0810,"Fruit, fresh; n.e.c. in chapter 08",13341.9,13341.9,0.00032607380121871775,2.0,2.0,0.0019709093775868184,3,3,0.00690894016857814,1,1,0.0017018959120460194,2,2,0.016026925234393783
USA,0813,"Fruit, dried, other than that of heading no. 0801 to 0806; mixtures of nuts or dried fruits of this chapter",1882.0,1882.0,4.5995764763161675e-05,0.0,0.0,0.0,2,2,0.004605960112385427,0,0,0.0,2,2,0.016026925234393783
USA,1001,Wheat and meslin,220742705.3,220742705.3,5.394914742913243,47.0,47.0,0.046316370373290235,43,43,0.09902814241628667,47,47,0.07998910786616291,35,35,0.28047119160189116
USA,1006,Rice,345013808.84,345013808.84,8.432079697899612,22.5,22.5,0.02217273049785171,85,85,0.19575330477638064,6,6,0.010211375472276116,81,81,0.6490904719929481
USA,1007,Grain sorghum,451182.02,451182.02,0.011026812995370939,21.0,21.0,0.020694548464661594,4,4,0.009211920224770853,21,21,0.035739814152966405,0,0,0.0
USA,1102,Cereal flours; other than of wheat or meslin,1540288.84,1540288.84,0.03764440124971476,68.0,68.0,0.06701091883795184,10,10,0.023029800561927133,68,68,0.11572892201912931,0,0,0.0
USA,1103,Cereal groats; meal and pellets,2627537.16,2627537.16,0.06421656807535914,116.0,116.0,0.11431274390003547,14,14,0.032241720786697986,116,116,0.19741992579733825,0,0,0.0
USA,1107,Malt; whether or not roasted,19688.65,19688.65,0.0004811873081318933,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,1108,Starches; inulin,23010.789999999997,23010.789999999997,0.0005623798532701981,1.0,1.0,0.0009854546887934092,2,2,0.004605960112385427,1,1,0.0017018959120460194,1,1,0.008013462617196892
USA,1208,Flours and meals of oil seeds or oleaginous fruits; other than those of mustard,192.0,192.0,4.692447839812456e-06,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
USA,1209,"Seeds, fruit and spores; of a kind used for sowing",75684.97,75684.97,0.0018497279894935964,10.0,10.0,0.009854546887934093,9,9,0.02072682050573442,8,8,0.013615167296368155,1,1,0.008013462617196892
USA,1507,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",6501649.0,6501649.0,0.15889921252744174,0.0,0.0,0.0,7,7,0.016120860393348993,0,0,0.0,7,7,0.056094238320378235
USA,1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",866164.7000000001,866164.7000000001,0.021168920184566686,106.25,106.25,0.10470456068429973,216,216,0.49744369213762607,54,54,0.09190237925048504,168,168,1.3462617196890776
USA,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",2906606.610000001,2906606.6100000003,0.07103697868895369,71.0,71.0,0.06996728290433206,17,17,0.039150660955276126,43,43,0.07318152421797883,2,2,0.016026925234393783
USA,1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",82515.95,82515.95,0.002016675996497774,9.0,9.0,0.008869092199140683,5,5,0.011514900280963566,5,5,0.008509479560230097,0,0,0.0
USA,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",25416.59,25416.59,0.0006211772022963483,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",21402.73,21402.73,0.000523079136221819,4.0,4.0,0.003941818755173637,4,4,0.009211920224770853,2,2,0.0034037918240920387,2,2,0.016026925234393783
USA,1806,Chocolate and other food preparations containing cocoa,113.0,113.0,2.7617010723896223e-06,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
USA,1902,"Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",21792.4,21792.4,0.0005326026057517134,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",92624.44,92624.44,0.0022637257989158253,8.0,8.0,0.007883637510347274,5,5,0.011514900280963566,5,5,0.008509479560230097,0,0,0.0
USA,2005,"Vegetables preparations n.e.c.; prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading no. 2006",134436.57,134436.57,0.0032856072525432084,7.0,7.0,0.006898182821553865,7,7,0.016120860393348993,7,7,0.011913271384322134,0,0,0.0
USA,2008,"Fruit, nuts and other edible parts of plants; prepared or preserved in ways n.e.c., whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included",30862.9,30862.9,0.0007542841064341033,3.0,3.0,0.0029563640663802277,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
USA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",469477.0,469477.0,0.011473939242143918,39.0,39.0,0.038432732862942964,23,23,0.052968541292432406,23,23,0.039143605977058446,0,0,0.0
USA,2101,"Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and ex",3524.4,3524.4,8.613574565955739e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,2102,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",243.0,243.0,5.938879297262639e-06,0.0,0.0,0.0,1,1,0.0023029800561927133,0,0,0.0,1,1,0.008013462617196892
USA,2103,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",269811.28,269811.28,0.006594142489547051,30.0,30.0,0.02956364066380228,14,14,0.032241720786697986,14,14,0.02382654276864427,1,1,0.008013462617196892
USA,2104,Soups and broths and preparations therefor; homogenised composite food preparations,57085.79,57085.79,0.001395167145674414,8.0,8.0,0.007883637510347274,5,5,0.011514900280963566,4,4,0.0068075836481840775,1,1,0.008013462617196892
USA,2106,Food preparations not elsewhere specified or included,52310479.51,52310479.51,1.2784593571679856,3986.75,3986.75,3.9287614805471245,1108,1108,2.5517019022615264,2550,2550,4.339834575717349,14,14,0.11218847664075647
USA,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",653858.71,653858.71,0.01598019735042739,70.75,70.75,0.06972091923213371,16,16,0.03684768089908341,32,32,0.05446066918547262,1,1,0.008013462617196892
USA,2203,Beer made from malt,71359.66,71359.66,0.0017440181375872465,8.0,8.0,0.007883637510347274,3,3,0.00690894016857814,4,4,0.0068075836481840775,0,0,0.0
USA,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",60406.91,60406.91,0.00147633476218357,8.0,8.0,0.007883637510347274,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
USA,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",19027.75,19027.75,0.00046503502283328884,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
USA,2309,Preparations of a kind used in animal feeding,275556.91000000003,275556.91000000003,0.006734564724348414,25.0,25.0,0.024636367219835233,16,16,0.03684768089908341,14,14,0.02382654276864427,3,3,0.024040387851590673
USA,2401,"Tobacco, unmanufactured; tobacco refuse",112987.01000000001,112987.01000000001,0.00276138359896546,21.5,21.5,0.021187275809058298,5,5,0.011514900280963566,10,10,0.017018959120460194,1,1,0.008013462617196892
USA,2402,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes",477716.95,477716.95,0.011675322239944245,59.0,59.0,0.05814182663881115,17,17,0.039150660955276126,32,32,0.05446066918547262,0,0,0.0
USA,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,22669.19,22669.19,0.0005540312064885319,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,2507,Kaolin and other kaolinic clays; whether or not calcined,324872.0,324872.0,0.007939817263622667,27.0,27.0,0.026607276597422052,9,9,0.02072682050573442,14,14,0.02382654276864427,0,0,0.0
USA,2523,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",36053844.0,36053844.0,0.8811499083059129,0.0,0.0,0.0,5,5,0.011514900280963566,0,0,0.0,5,5,0.040067313085984456
USA,2709,Petroleum oils and oils obtained from bituminous minerals; crude,6309374.78,6309374.78,0.1542000627967614,2.0,2.0,0.0019709093775868184,3,3,0.00690894016857814,1,1,0.0017018959120460194,2,2,0.016026925234393783
USA,2710,Cereals,4572.0,4572.0,0.00011173891418553411,0.0,0.0,0.0,8,8,0.018423840449541706,0,0,0.0,8,8,0.06410770093757513
USA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",136873463.38,136873463.38,3.345164518568387,531.0,531.0,0.5232764397493004,213,213,0.49053475196904794,259,259,0.44079104121991897,11,11,0.0881480887891658
USA,2711,Petroleum gases and other gaseous hydrocarbons,2915839.01,2915839.01,0.07126261699851766,212.0,212.0,0.20891639402420276,36,36,0.08290728202293768,106,106,0.18040096667687805,0,0,0.0
USA,2804,"Hydrogen, rare gases and other non-metals",100608.05,100608.05,0.002458843890053352,5.0,5.0,0.0049272734439670465,5,5,0.011514900280963566,5,5,0.008509479560230097,0,0,0.0
USA,2806,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid,48951.8,48951.8,0.0011963737925256843,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
USA,2807,Sulphuric acid; oleum,52140.5,52140.5,0.0012743050864153197,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
USA,2814,Ammonia; anhydrous or in aqueous solution,37712.9,37712.9,0.0009216969590524123,3.0,3.0,0.0029563640663802277,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
USA,2815,Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides of sodium or potassium,1823368.0,1823368.0,0.04456280850407895,0.0,0.0,0.0,2,2,0.004605960112385427,0,0,0.0,2,2,0.016026925234393783
USA,2823,Titanium oxides,351780.0,351780.0,0.008597444276506385,17.0,17.0,0.01675272970948796,17,17,0.039150660955276126,17,17,0.028932230504782327,0,0,0.0
USA,2828,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,16893.5,16893.5,0.00041287431032224856,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,2833,Sulphates; alums; peroxosulphates (persulphates),501250.0,501250.0,0.012250466040135383,20.0,20.0,0.019709093775868186,2,2,0.004605960112385427,20,20,0.03403791824092039,0,0,0.0
USA,2849,"Carbides, whether or not chemically defined",322091.12,322091.12,0.007871853022222784,18.0,18.0,0.017738184398281367,18,18,0.04145364101146884,18,18,0.030634126416828347,0,0,0.0
USA,2902,Cyclic hydrocarbons,39663.0,39663.0,0.0009693570764087575,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
USA,2903,Halogenated derivatives of hydrocarbons,19675.0,19675.0,0.0004808537044182816,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,2905,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",209278.31,209278.31,0.005114726842078653,18.0,18.0,0.017738184398281367,8,8,0.018423840449541706,10,10,0.017018959120460194,1,1,0.008013462617196892
USA,2933,Heterocyclic compounds with nitrogen hetero-atom(s) only,17234.7,17234.7,0.00042121318117091527,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,2936,"Provitamins, vitamins; natural or reproduced by synthesis (including natural concentrates) derivatives thereof used as vitamins, and intermixtures of the fore-going, whether or not in any solvent",2908.0,2908.0,7.107103290715948e-05,0.0,0.0,0.0,4,4,0.009211920224770853,0,0,0.0,4,4,0.032053850468787566
USA,2940,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or ",15651.46,15651.46,0.0003825190607651618,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,2942,Organic compounds; n.e.c. in chapter 29,10200.0,10200.0,0.00024928629149003674,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
USA,3002,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxin",14113.0,14113.0,0.00034491935605871453,0.0,0.0,0.0,15,15,0.0345447008428907,0,0,0.0,16,16,0.12821540187515026
USA,3002,Meat and edible meat offal,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,1,1,0.008013462617196892
USA,3003,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) of two or more constituents mixed together for therapeutic or prophylactic use not in measured doses or in forms or packings for retail sale",25929.0,25929.0,0.0006337004168671728,0.0,0.0,0.0,48,48,0.11054304269725024,0,0,0.0,48,48,0.38464620562545077
USA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",223642.32,223642.32,0.005465780840492948,36.0,36.0,0.035476368796562734,130,130,0.29938740730505276,19,19,0.032336022328874364,111,111,0.8894943505088548
USA,3006,Pharmaceutical goods,1043134.24,1043134.24,0.025494026099595876,129.0,129.0,0.1271236548543498,399,399,0.9188890424208926,69,69,0.11743081793117532,339,339,2.716563827229746
USA,3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",94120.95999999999,94120.95999999999,0.0023003004970472635,11.0,11.0,0.010840001576727503,15,15,0.0345447008428907,5,5,0.008509479560230097,10,10,0.08013462617196891
